# _tick,_time,frames,mean_episode_return_landlord,loss_landlord,mean_episode_return_landlord_up,loss_landlord_up,mean_episode_return_landlord_down,loss_landlord_down
26,1773201301.7613027,83200,-1.1704837083816528,0.41493406891822815,1.173046588897705,0.3638454079627991,1.1712433099746704,2.0309462547302246
27,1773201313.5170233,86400,-1.1765122413635254,0.32478439807891846,1.173046588897705,0.3638454079627991,1.1712433099746704,2.0309462547302246
28,1773201313.643324,89600,-1.1765122413635254,0.32478439807891846,1.173046588897705,0.3638454079627991,1.1768242120742798,1.6594502925872803
29,1773201315.540195,92800,-1.1765122413635254,0.32478439807891846,1.178122878074646,0.29829463362693787,1.1768242120742798,1.6594502925872803
30,1773201327.3336937,96000,-1.187178373336792,0.3860941231250763,1.178122878074646,0.29829463362693787,1.1768242120742798,1.6594502925872803
31,1773201327.7946296,99200,-1.187178373336792,0.3860941231250763,1.178122878074646,0.29829463362693787,1.1873359680175781,1.9886056184768677
32,1773201330.0858867,102400,-1.187178373336792,0.3860941231250763,1.1897423267364502,0.45829877257347107,1.1873359680175781,1.9886056184768677
33,1773201341.2066967,105600,-1.1944111585617065,0.5827246904373169,1.1897423267364502,0.45829877257347107,1.1873359680175781,1.9886056184768677
34,1773201341.788818,108800,-1.1944111585617065,0.5827246904373169,1.1897423267364502,0.45829877257347107,1.1961240768432617,2.179802894592285
35,1773201344.2299402,112000,-1.1944111585617065,0.5827246904373169,1.196725606918335,0.5394666790962219,1.1961240768432617,2.179802894592285
36,1773201356.2178993,115200,-1.2017425298690796,0.24385081231594086,1.196725606918335,0.5394666790962219,1.1961240768432617,2.179802894592285
37,1773201356.5387836,118400,-1.2017425298690796,0.24385081231594086,1.196725606918335,0.5394666790962219,1.202182412147522,1.8093725442886353
38,1773201360.1436663,121600,-1.2017425298690796,0.24385081231594086,1.203937292098999,0.2833365499973297,1.202182412147522,1.8093725442886353
39,1773201370.4917538,124800,-1.2098191976547241,0.3718644976615906,1.203937292098999,0.2833365499973297,1.202182412147522,1.8093725442886353
40,1773201371.0633938,128000,-1.2098191976547241,0.3718644976615906,1.203937292098999,0.2833365499973297,1.210558295249939,2.047651529312134
41,1773201374.0737014,131200,-1.2098191976547241,0.3718644976615906,1.2106059789657593,0.45947715640068054,1.210558295249939,2.047651529312134
42,1773201385.6275399,134400,-1.2188506126403809,0.610866904258728,1.2106059789657593,0.45947715640068054,1.210558295249939,2.047651529312134
43,1773201386.094893,137600,-1.2188506126403809,0.610866904258728,1.2106059789657593,0.45947715640068054,1.2205209732055664,2.486846923828125
44,1773201388.776749,140800,-1.2188506126403809,0.610866904258728,1.2215656042099,0.7368760704994202,1.2205209732055664,2.486846923828125
45,1773201399.3159857,144000,-1.2215275764465332,0.59903484582901,1.2215656042099,0.7368760704994202,1.2205209732055664,2.486846923828125
46,1773201399.6661224,147200,-1.2215275764465332,0.59903484582901,1.2215656042099,0.7368760704994202,1.2222900390625,1.9467754364013672
