# _tick,_time,frames,mean_episode_return_landlord,loss_landlord,mean_episode_return_landlord_up,loss_landlord_up,mean_episode_return_landlord_down,loss_landlord_down
20,1776216576.9750917,64000,-1.0306919813156128,1.0215034484863281,1.0318410396575928,1.0500836372375488,1.0299813747406006,1.028334617614746
21,1776216586.5331945,67200,-1.0512456893920898,0.6007210612297058,1.0318410396575928,1.0500836372375488,1.0299813747406006,1.028334617614746
22,1776216587.21889,70400,-1.0512456893920898,0.6007210612297058,1.0318410396575928,1.0500836372375488,1.0546152591705322,0.5969333648681641
23,1776216589.1048741,73600,-1.0512456893920898,0.6007210612297058,1.0574063062667847,0.6566927433013916,1.0546152591705322,0.5969333648681641
24,1776216597.441218,76800,-1.0805867910385132,0.6101060509681702,1.0574063062667847,0.6566927433013916,1.0546152591705322,0.5969333648681641
25,1776216597.9509075,80000,-1.0805867910385132,0.6101060509681702,1.0574063062667847,0.6566927433013916,1.0827730894088745,0.5063415169715881
26,1776216600.2374704,83200,-1.0805867910385132,0.6101060509681702,1.0893419981002808,0.6464689373970032,1.0827730894088745,0.5063415169715881
27,1776216608.6921997,86400,-1.1066088676452637,0.4959726333618164,1.0893419981002808,0.6464689373970032,1.0827730894088745,0.5063415169715881
28,1776216609.2767675,89600,-1.1066088676452637,0.4959726333618164,1.0893419981002808,0.6464689373970032,1.1082795858383179,0.51015305519104
29,1776216611.8698845,92800,-1.1066088676452637,0.4959726333618164,1.1140285730361938,0.5019205212593079,1.1082795858383179,0.51015305519104
30,1776216620.1383762,96000,-1.1281547546386719,0.5680720210075378,1.1140285730361938,0.5019205212593079,1.1082795858383179,0.51015305519104
31,1776216620.602721,99200,-1.1281547546386719,0.5680720210075378,1.1140285730361938,0.5019205212593079,1.1284719705581665,0.5803697109222412
32,1776216623.4850867,102400,-1.1281547546386719,0.5680720210075378,1.130094051361084,0.5855705738067627,1.1284719705581665,0.5803697109222412
33,1776216631.346116,105600,-1.1418565511703491,0.4838528037071228,1.130094051361084,0.5855705738067627,1.1284719705581665,0.5803697109222412
34,1776216631.9917517,108800,-1.1418565511703491,0.4838528037071228,1.130094051361084,0.5855705738067627,1.1461503505706787,0.6106564402580261
35,1776216635.226208,112000,-1.1418565511703491,0.4838528037071228,1.1516797542572021,0.791492760181427,1.1461503505706787,0.6106564402580261
36,1776216641.940547,115200,-1.1643590927124023,0.9261641502380371,1.1516797542572021,0.791492760181427,1.1461503505706787,0.6106564402580261
37,1776216642.5186627,118400,-1.1643590927124023,0.9261641502380371,1.1516797542572021,0.791492760181427,1.165115237236023,0.7750294208526611
38,1776216646.5800989,121600,-1.1643590927124023,0.9261641502380371,1.1663368940353394,0.5512913465499878,1.165115237236023,0.7750294208526611
39,1776216653.3866649,124800,-1.1796461343765259,0.6486883163452148,1.1663368940353394,0.5512913465499878,1.165115237236023,0.7750294208526611
40,1776216654.3013506,128000,-1.1796461343765259,0.6486883163452148,1.1663368940353394,0.5512913465499878,1.1801069974899292,0.6542671918869019
41,1776216658.077194,131200,-1.1796461343765259,0.6486883163452148,1.1811636686325073,0.8179535269737244,1.1801069974899292,0.6542671918869019
42,1776216664.7526398,134400,-1.1887067556381226,0.5651105642318726,1.1811636686325073,0.8179535269737244,1.1801069974899292,0.6542671918869019
43,1776216665.3122478,137600,-1.1887067556381226,0.5651105642318726,1.1811636686325073,0.8179535269737244,1.1901237964630127,0.5645139217376709
44,1776216669.600968,140800,-1.1887067556381226,0.5651105642318726,1.1940137147903442,0.3628073036670685,1.1901237964630127,0.5645139217376709
45,1776216675.28847,144000,-1.202664852142334,0.4790077805519104,1.1940137147903442,0.3628073036670685,1.1901237964630127,0.5645139217376709
46,1776216676.145503,147200,-1.202664852142334,0.4790077805519104,1.1940137147903442,0.3628073036670685,1.2044506072998047,0.520924985408783
47,1776216680.7707334,150400,-1.202664852142334,0.4790077805519104,1.211876392364502,0.7238529920578003,1.2044506072998047,0.520924985408783
48,1776216687.0027232,153600,-1.2171217203140259,0.6715937852859497,1.211876392364502,0.7238529920578003,1.2044506072998047,0.520924985408783
49,1776216687.6939826,156800,-1.2171217203140259,0.6715937852859497,1.211876392364502,0.7238529920578003,1.2184219360351562,0.6715657114982605
50,1776216692.3890228,160000,-1.2171217203140259,0.6715937852859497,1.2237716913223267,0.7023264765739441,1.2184219360351562,0.6715657114982605
51,1776216698.0638123,163200,-1.2289040088653564,0.6181402206420898,1.2237716913223267,0.7023264765739441,1.2184219360351562,0.6715657114982605
52,1776216698.7267947,166400,-1.2289040088653564,0.6181402206420898,1.2237716913223267,0.7023264765739441,1.2298489809036255,0.6187408566474915
53,1776216703.4960313,169600,-1.2289040088653564,0.6181402206420898,1.233276128768921,0.43008995056152344,1.2298489809036255,0.6187408566474915
54,1776216709.3374758,172800,-1.238333821296692,0.5636637806892395,1.233276128768921,0.43008995056152344,1.2298489809036255,0.6187408566474915
55,1776216710.1171205,176000,-1.238333821296692,0.5636637806892395,1.233276128768921,0.43008995056152344,1.239368200302124,0.6690014004707336
56,1776216714.83499,179200,-1.238333821296692,0.5636637806892395,1.2426702976226807,0.6171207427978516,1.239368200302124,0.6690014004707336
57,1776216720.1343088,182400,-1.2439287900924683,0.5621370077133179,1.2426702976226807,0.6171207427978516,1.239368200302124,0.6690014004707336
58,1776216720.8262732,185600,-1.2439287900924683,0.5621370077133179,1.2426702976226807,0.6171207427978516,1.2439135313034058,0.5146308541297913
59,1776216726.5197372,188800,-1.2439287900924683,0.5621370077133179,1.2476600408554077,0.4358866810798645,1.2439135313034058,0.5146308541297913
60,1776216731.8895864,192000,-1.2501420974731445,0.4834178388118744,1.2476600408554077,0.4358866810798645,1.2439135313034058,0.5146308541297913
61,1776216732.6047091,195200,-1.2501420974731445,0.4834178388118744,1.2476600408554077,0.4358866810798645,1.2504392862319946,0.4452938437461853
62,1776216737.8743267,198400,-1.2501420974731445,0.4834178388118744,1.2542153596878052,0.8163186311721802,1.2504392862319946,0.4452938437461853
63,1776216742.9347844,201600,-1.2555838823318481,0.7670872807502747,1.2542153596878052,0.8163186311721802,1.2504392862319946,0.4452938437461853
64,1776216743.5703087,204800,-1.2555838823318481,0.7670872807502747,1.2542153596878052,0.8163186311721802,1.257112979888916,0.8078957796096802
65,1776216749.5671988,208000,-1.2555838823318481,0.7670872807502747,1.261875033378601,0.4760003983974457,1.257112979888916,0.8078957796096802
66,1776216754.6050744,211200,-1.2634549140930176,0.5693154335021973,1.261875033378601,0.4760003983974457,1.257112979888916,0.8078957796096802
67,1776216755.1090624,214400,-1.2634549140930176,0.5693154335021973,1.261875033378601,0.4760003983974457,1.263981580734253,0.5065532326698303
68,1776216760.9565055,217600,-1.2634549140930176,0.5693154335021973,1.2647747993469238,0.7909262180328369,1.263981580734253,0.5065532326698303
69,1776216765.317862,220800,-1.2665679454803467,0.7009263634681702,1.2647747993469238,0.7909262180328369,1.263981580734253,0.5065532326698303
70,1776216765.999912,224000,-1.2665679454803467,0.7009263634681702,1.2647747993469238,0.7909262180328369,1.266871452331543,0.6606637239456177
71,1776216771.6966655,227200,-1.2665679454803467,0.7009263634681702,1.2690935134887695,0.5532068014144897,1.266871452331543,0.6606637239456177
72,1776216776.5438666,230400,-1.2714606523513794,0.646186888217926,1.2690935134887695,0.5532068014144897,1.266871452331543,0.6606637239456177
73,1776216777.5918627,233600,-1.2714606523513794,0.646186888217926,1.2690935134887695,0.5532068014144897,1.2728462219238281,0.6632441282272339
74,1776216783.8829727,236800,-1.2714606523513794,0.646186888217926,1.2746758460998535,0.8136003017425537,1.2728462219238281,0.6632441282272339
75,1776216787.713828,240000,-1.2760382890701294,0.8804051876068115,1.2746758460998535,0.8136003017425537,1.2728462219238281,0.6632441282272339
76,1776216788.4408233,243200,-1.2760382890701294,0.8804051876068115,1.2746758460998535,0.8136003017425537,1.2773704528808594,1.0803078413009644
77,1776216794.7013733,246400,-1.2760382890701294,0.8804051876068115,1.2788172960281372,0.7871084213256836,1.2773704528808594,1.0803078413009644
78,1776216798.5955677,249600,-1.276396632194519,1.0990313291549683,1.2788172960281372,0.7871084213256836,1.2773704528808594,1.0803078413009644
79,1776216799.3578699,252800,-1.276396632194519,1.0990313291549683,1.2788172960281372,0.7871084213256836,1.2777928113937378,1.1591861248016357
80,1776216805.8398027,256000,-1.276396632194519,1.0990313291549683,1.2830692529678345,1.9384746551513672,1.2777928113937378,1.1591861248016357
81,1776216809.9682786,259200,-1.2860058546066284,1.9126777648925781,1.2830692529678345,1.9384746551513672,1.2777928113937378,1.1591861248016357
82,1776216810.8278582,262400,-1.2860058546066284,1.9126777648925781,1.2830692529678345,1.9384746551513672,1.2870584726333618,1.6671066284179688
83,1776216817.699741,265600,-1.2860058546066284,1.9126777648925781,1.2891597747802734,0.7422186136245728,1.2870584726333618,1.6671066284179688
84,1776216820.9669726,268800,-1.2914093732833862,0.4487875998020172,1.2891597747802734,0.7422186136245728,1.2870584726333618,1.6671066284179688
85,1776216821.6951745,272000,-1.2914093732833862,0.4487875998020172,1.2891597747802734,0.7422186136245728,1.2915277481079102,0.4696083664894104
86,1776216828.499653,275200,-1.2914093732833862,0.4487875998020172,1.2911521196365356,0.5443156957626343,1.2915277481079102,0.4696083664894104
87,1776216832.1311018,278400,-1.2913178205490112,0.5941057205200195,1.2911521196365356,0.5443156957626343,1.2915277481079102,0.4696083664894104
88,1776216832.5486894,281600,-1.2913178205490112,0.5941057205200195,1.2911521196365356,0.5443156957626343,1.2915538549423218,0.5412575602531433
89,1776216839.787669,284800,-1.2913178205490112,0.5941057205200195,1.2951527833938599,0.692495584487915,1.2915538549423218,0.5412575602531433
90,1776216843.8140142,288000,-1.298215627670288,0.6738996505737305,1.2951527833938599,0.692495584487915,1.2915538549423218,0.5412575602531433
91,1776216844.5810642,291200,-1.298215627670288,0.6738996505737305,1.2951527833938599,0.692495584487915,1.2988626956939697,0.6573544144630432
92,1776216851.659103,294400,-1.298215627670288,0.6738996505737305,1.2998250722885132,0.59517502784729,1.2988626956939697,0.6573544144630432
93,1776216854.6250656,297600,-1.300344467163086,0.5864850878715515,1.2998250722885132,0.59517502784729,1.2988626956939697,0.6573544144630432
94,1776216855.3029354,300800,-1.300344467163086,0.5864850878715515,1.2998250722885132,0.59517502784729,1.299837350845337,0.7985275387763977
95,1776216862.7626102,304000,-1.300344467163086,0.5864850878715515,1.3031412363052368,0.4776073694229126,1.299837350845337,0.7985275387763977
96,1776216865.9928637,307200,-1.304002285003662,0.7233219146728516,1.3031412363052368,0.4776073694229126,1.299837350845337,0.7985275387763977
97,1776216866.4791296,310400,-1.304002285003662,0.7233219146728516,1.3031412363052368,0.4776073694229126,1.3056647777557373,1.3009791374206543
98,1776216874.1062815,313600,-1.304002285003662,0.7233219146728516,1.307076096534729,0.9730844497680664,1.3056647777557373,1.3009791374206543
99,1776216877.2799132,316800,-1.3070327043533325,0.9562875628471375,1.307076096534729,0.9730844497680664,1.3056647777557373,1.3009791374206543
100,1776216877.9035115,320000,-1.3070327043533325,0.9562875628471375,1.307076096534729,0.9730844497680664,1.3073699474334717,0.4592239260673523
101,1776216885.683031,323200,-1.3070327043533325,0.9562875628471375,1.307896614074707,0.642267644405365,1.3073699474334717,0.4592239260673523
102,1776216887.8602111,326400,-1.3083186149597168,0.7423948645591736,1.307896614074707,0.642267644405365,1.3073699474334717,0.4592239260673523
103,1776216888.5719833,329600,-1.3083186149597168,0.7423948645591736,1.307896614074707,0.642267644405365,1.3084501028060913,0.7387519478797913
104,1776216896.6049025,332800,-1.3083186149597168,0.7423948645591736,1.3112207651138306,0.5721966624259949,1.3084501028060913,0.7387519478797913
105,1776216899.66286,336000,-1.3124566078186035,0.4489346146583557,1.3112207651138306,0.5721966624259949,1.3084501028060913,0.7387519478797913
106,1776216900.460781,339200,-1.3124566078186035,0.4489346146583557,1.3112207651138306,0.5721966624259949,1.3137003183364868,0.49556127190589905
107,1776216908.1474686,342400,-1.3124566078186035,0.4489346146583557,1.3166680335998535,0.5704092979431152,1.3137003183364868,0.49556127190589905
108,1776216910.5589952,345600,-1.3175925016403198,0.6818188428878784,1.3166680335998535,0.5704092979431152,1.3137003183364868,0.49556127190589905
109,1776216911.5166154,348800,-1.3175925016403198,0.6818188428878784,1.3166680335998535,0.5704092979431152,1.3182696104049683,0.6711549162864685
110,1776216919.7846272,352000,-1.3175925016403198,0.6818188428878784,1.319825530052185,0.5189787745475769,1.3182696104049683,0.6711549162864685
111,1776216921.6633673,355200,-1.3193464279174805,0.44347280263900757,1.319825530052185,0.5189787745475769,1.3182696104049683,0.6711549162864685
112,1776216922.4010787,358400,-1.3193464279174805,0.44347280263900757,1.319825530052185,0.5189787745475769,1.3197133541107178,0.37957605719566345
113,1776216930.7783735,361600,-1.3193464279174805,0.44347280263900757,1.3222674131393433,0.39504531025886536,1.3197133541107178,0.37957605719566345
114,1776216932.6021872,364800,-1.3225115537643433,0.6396459341049194,1.3222674131393433,0.39504531025886536,1.3197133541107178,0.37957605719566345
115,1776216933.5259097,368000,-1.3225115537643433,0.6396459341049194,1.3222674131393433,0.39504531025886536,1.3230667114257812,0.6363717317581177
116,1776216942.0337362,371200,-1.3225115537643433,0.6396459341049194,1.3264925479888916,0.9194629192352295,1.3230667114257812,0.6363717317581177
117,1776216943.8718371,374400,-1.3257306814193726,0.7631867527961731,1.3264925479888916,0.9194629192352295,1.3230667114257812,0.6363717317581177
118,1776216944.737179,377600,-1.3257306814193726,0.7631867527961731,1.3264925479888916,0.9194629192352295,1.3268588781356812,0.7664376497268677
119,1776216953.3324594,380800,-1.3257306814193726,0.7631867527961731,1.3257331848144531,0.5666948556900024,1.3268588781356812,0.7664376497268677
120,1776216954.9646142,384000,-1.3259161710739136,0.6533660888671875,1.3257331848144531,0.5666948556900024,1.3268588781356812,0.7664376497268677
121,1776216955.87608,387200,-1.3259161710739136,0.6533660888671875,1.3257331848144531,0.5666948556900024,1.3264933824539185,0.5820616483688354
122,1776216964.3867366,390400,-1.3259161710739136,0.6533660888671875,1.3307619094848633,1.4742093086242676,1.3264933824539185,0.5820616483688354
123,1776216966.4893928,393600,-1.3309767246246338,1.3217765092849731,1.3307619094848633,1.4742093086242676,1.3264933824539185,0.5820616483688354
124,1776216967.6136875,396800,-1.3309767246246338,1.3217765092849731,1.3307619094848633,1.4742093086242676,1.3310129642486572,1.2912133932113647
125,1776216975.7818928,400000,-1.3309767246246338,1.3217765092849731,1.332410454750061,0.4676344096660614,1.3310129642486572,1.2912133932113647
126,1776216977.8475368,403200,-1.332559585571289,0.5138726830482483,1.332410454750061,0.4676344096660614,1.3310129642486572,1.2912133932113647
127,1776216978.7571368,406400,-1.332559585571289,0.5138726830482483,1.332410454750061,0.4676344096660614,1.3331843614578247,0.49335935711860657
128,1776216987.4370594,409600,-1.332559585571289,0.5138726830482483,1.3366222381591797,0.5667018294334412,1.3331843614578247,0.49335935711860657
129,1776216988.8883858,412800,-1.336047649383545,0.8167003989219666,1.3366222381591797,0.5667018294334412,1.3331843614578247,0.49335935711860657
130,1776216989.7957752,416000,-1.336047649383545,0.8167003989219666,1.3366222381591797,0.5667018294334412,1.3360918760299683,0.8088828325271606
131,1776216998.0579221,419200,-1.336047649383545,0.8167003989219666,1.3359735012054443,1.130569577217102,1.3360918760299683,0.8088828325271606
132,1776217000.2903712,422400,-1.3368566036224365,0.9513267278671265,1.3359735012054443,1.130569577217102,1.3360918760299683,0.8088828325271606
133,1776217000.955905,425600,-1.3368566036224365,0.9513267278671265,1.3359735012054443,1.130569577217102,1.337693452835083,0.812457263469696
134,1776217009.8197258,428800,-1.3368566036224365,0.9513267278671265,1.3376432657241821,0.7990298271179199,1.337693452835083,0.812457263469696
135,1776217011.0594163,432000,-1.3372713327407837,0.5694094896316528,1.3376432657241821,0.7990298271179199,1.337693452835083,0.812457263469696
136,1776217012.0739377,435200,-1.3372713327407837,0.5694094896316528,1.3376432657241821,0.7990298271179199,1.3375985622406006,0.5872241258621216
137,1776217020.720216,438400,-1.3372713327407837,0.5694094896316528,1.3395709991455078,0.43352851271629333,1.3375985622406006,0.5872241258621216
138,1776217021.9035227,441600,-1.3394174575805664,0.5174671411514282,1.3395709991455078,0.43352851271629333,1.3375985622406006,0.5872241258621216
139,1776217022.8352199,444800,-1.3394174575805664,0.5174671411514282,1.3395709991455078,0.43352851271629333,1.3398720026016235,0.43589210510253906
140,1776217031.7197158,448000,-1.3394174575805664,0.5174671411514282,1.3418986797332764,0.40126603841781616,1.3398720026016235,0.43589210510253906
141,1776217033.9400456,451200,-1.3416779041290283,0.41239064931869507,1.3418986797332764,0.40126603841781616,1.3398720026016235,0.43589210510253906
142,1776217034.6910422,454400,-1.3416779041290283,0.41239064931869507,1.3418986797332764,0.40126603841781616,1.3416728973388672,0.40818580985069275
143,1776217043.5845115,457600,-1.3416779041290283,0.41239064931869507,1.3431978225708008,0.4161645770072937,1.3416728973388672,0.40818580985069275
144,1776217044.8790128,460800,-1.3423309326171875,0.470711886882782,1.3431978225708008,0.4161645770072937,1.3416728973388672,0.40818580985069275
145,1776217045.4970481,464000,-1.3423309326171875,0.470711886882782,1.3431978225708008,0.4161645770072937,1.3428415060043335,0.4896811544895172
146,1776217054.7769911,467200,-1.3423309326171875,0.470711886882782,1.3470046520233154,0.6372676491737366,1.3428415060043335,0.4896811544895172
147,1776217056.4791372,470400,-1.346413254737854,0.6673873662948608,1.3470046520233154,0.6372676491737366,1.3428415060043335,0.4896811544895172
148,1776217057.3310428,473600,-1.346413254737854,0.6673873662948608,1.3470046520233154,0.6372676491737366,1.3463107347488403,0.5935143232345581
149,1776217065.9965804,476800,-1.346413254737854,0.6673873662948608,1.3484150171279907,0.41349145770072937,1.3463107347488403,0.5935143232345581
150,1776217067.2329519,480000,-1.3479363918304443,0.6061241626739502,1.3484150171279907,0.41349145770072937,1.3463107347488403,0.5935143232345581
151,1776217068.3310864,483200,-1.3479363918304443,0.6061241626739502,1.3484150171279907,0.41349145770072937,1.3477762937545776,0.5786651968955994
152,1776217077.3843837,486400,-1.3479363918304443,0.6061241626739502,1.3508174419403076,1.4088518619537354,1.3477762937545776,0.5786651968955994
153,1776217078.6279185,489600,-1.350687861442566,1.4906328916549683,1.3508174419403076,1.4088518619537354,1.3477762937545776,0.5786651968955994
154,1776217079.2317278,492800,-1.350687861442566,1.4906328916549683,1.3508174419403076,1.4088518619537354,1.3504747152328491,1.42986261844635
155,1776217088.6829524,496000,-1.350687861442566,1.4906328916549683,1.3513504266738892,0.9843313097953796,1.3504747152328491,1.42986261844635
156,1776217089.6448612,499200,-1.3507118225097656,0.9408054947853088,1.3513504266738892,0.9843313097953796,1.3504747152328491,1.42986261844635
157,1776217090.3222287,502400,-1.3507118225097656,0.9408054947853088,1.3513504266738892,0.9843313097953796,1.3509899377822876,0.9122123718261719
158,1776217099.6785989,505600,-1.3507118225097656,0.9408054947853088,1.3509389162063599,0.5896175503730774,1.3509899377822876,0.9122123718261719
159,1776217100.899876,508800,-1.3505991697311401,0.6506528854370117,1.3509389162063599,0.5896175503730774,1.3509899377822876,0.9122123718261719
160,1776217101.940033,512000,-1.3505991697311401,0.6506528854370117,1.3509389162063599,0.5896175503730774,1.3511483669281006,0.6654289960861206
161,1776217111.6053963,515200,-1.3505991697311401,0.6506528854370117,1.3509520292282104,0.5763589143753052,1.3511483669281006,0.6654289960861206
162,1776217112.7033656,518400,-1.3505222797393799,0.6127417683601379,1.3509520292282104,0.5763589143753052,1.3511483669281006,0.6654289960861206
163,1776217113.5193326,521600,-1.3505222797393799,0.6127417683601379,1.3509520292282104,0.5763589143753052,1.3504135608673096,0.7275864481925964
164,1776217122.8776293,524800,-1.3505222797393799,0.6127417683601379,1.348518967628479,0.6585931181907654,1.3504135608673096,0.7275864481925964
165,1776217124.3089066,528000,-1.3482426404953003,0.6983917355537415,1.348518967628479,0.6585931181907654,1.3504135608673096,0.7275864481925964
166,1776217124.930269,531200,-1.3482426404953003,0.6983917355537415,1.348518967628479,0.6585931181907654,1.3486460447311401,0.5301356315612793
167,1776217134.8474576,534400,-1.3482426404953003,0.6983917355537415,1.3493578433990479,0.7595929503440857,1.3486460447311401,0.5301356315612793
168,1776217135.3522565,537600,-1.348724603652954,0.7507867813110352,1.3493578433990479,0.7595929503440857,1.3486460447311401,0.5301356315612793
169,1776217136.4058416,540800,-1.348724603652954,0.7507867813110352,1.3493578433990479,0.7595929503440857,1.3489454984664917,0.7050926685333252
170,1776217146.2806342,544000,-1.348724603652954,0.7507867813110352,1.3485302925109863,0.3630315661430359,1.3489454984664917,0.7050926685333252
171,1776217146.476065,547200,-1.3483649492263794,0.40051528811454773,1.3485302925109863,0.3630315661430359,1.3489454984664917,0.7050926685333252
172,1776217147.5987785,550400,-1.3483649492263794,0.40051528811454773,1.3485302925109863,0.3630315661430359,1.3478282690048218,0.40006422996520996
173,1776217157.4389353,553600,-1.3483649492263794,0.40051528811454773,1.3489986658096313,1.0314902067184448,1.3478282690048218,0.40006422996520996
174,1776217158.6787012,556800,-1.3488047122955322,1.0563925504684448,1.3489986658096313,1.0314902067184448,1.3478282690048218,0.40006422996520996
175,1776217159.5566418,560000,-1.3488047122955322,1.0563925504684448,1.3489986658096313,1.0314902067184448,1.3490593433380127,1.059617519378662
176,1776217169.054433,563200,-1.3488047122955322,1.0563925504684448,1.3511319160461426,0.41396766901016235,1.3490593433380127,1.059617519378662
177,1776217169.5675485,566400,-1.3509010076522827,0.5784682035446167,1.3511319160461426,0.41396766901016235,1.3490593433380127,1.059617519378662
178,1776217170.6229694,569600,-1.3509010076522827,0.5784682035446167,1.3511319160461426,0.41396766901016235,1.350792407989502,0.5244805216789246
179,1776217180.7711484,572800,-1.3509010076522827,0.5784682035446167,1.3508977890014648,0.5056272745132446,1.350792407989502,0.5244805216789246
180,1776217181.643283,576000,-1.3507663011550903,0.43491193652153015,1.3508977890014648,0.5056272745132446,1.350792407989502,0.5244805216789246
181,1776217182.6968753,579200,-1.3507663011550903,0.43491193652153015,1.3508977890014648,0.5056272745132446,1.3511435985565186,0.3687303066253662
182,1776217192.3330007,582400,-1.3507663011550903,0.43491193652153015,1.3515517711639404,0.9340313673019409,1.3511435985565186,0.3687303066253662
183,1776217192.770933,585600,-1.3515417575836182,1.0116323232650757,1.3515517711639404,0.9340313673019409,1.3511435985565186,0.3687303066253662
184,1776217193.6307015,588800,-1.3515417575836182,1.0116323232650757,1.3515517711639404,0.9340313673019409,1.3514221906661987,0.9190382361412048
185,1776217203.718997,592000,-1.3517338037490845,0.9240301847457886,1.3515517711639404,0.9340313673019409,1.3514221906661987,0.9190382361412048
186,1776217203.938977,595200,-1.3517338037490845,0.9240301847457886,1.3521692752838135,0.89870285987854,1.3514221906661987,0.9190382361412048
187,1776217205.0207326,598400,-1.3517338037490845,0.9240301847457886,1.3521692752838135,0.89870285987854,1.352031946182251,0.9223210215568542
188,1776217215.065547,601600,-1.3517338037490845,0.9240301847457886,1.3510493040084839,0.8209725618362427,1.352031946182251,0.9223210215568542
189,1776217215.7128882,604800,-1.3506381511688232,0.8836210370063782,1.3510493040084839,0.8209725618362427,1.352031946182251,0.9223210215568542
190,1776217216.7580843,608000,-1.3506381511688232,0.8836210370063782,1.3510493040084839,0.8209725618362427,1.3503468036651611,0.8089199662208557
191,1776217226.741113,611200,-1.345803141593933,1.4540382623672485,1.3510493040084839,0.8209725618362427,1.3503468036651611,0.8089199662208557
192,1776217227.0114949,614400,-1.345803141593933,1.4540382623672485,1.3469592332839966,1.3138536214828491,1.3503468036651611,0.8089199662208557
193,1776217227.8434236,617600,-1.345803141593933,1.4540382623672485,1.3469592332839966,1.3138536214828491,1.345790982246399,1.4679434299468994
194,1776217238.06379,620800,-1.345803141593933,1.4540382623672485,1.3416213989257812,1.9397356510162354,1.345790982246399,1.4679434299468994
195,1776217238.5939186,624000,-1.3407431840896606,2.1228208541870117,1.3416213989257812,1.9397356510162354,1.345790982246399,1.4679434299468994
196,1776217239.8203387,627200,-1.3407431840896606,2.1228208541870117,1.3416213989257812,1.9397356510162354,1.3400200605392456,2.1822807788848877
197,1776217249.6622658,630400,-1.3327937126159668,2.0518198013305664,1.3416213989257812,1.9397356510162354,1.3400200605392456,2.1822807788848877
198,1776217249.960647,633600,-1.3327937126159668,2.0518198013305664,1.3332924842834473,2.1222903728485107,1.3400200605392456,2.1822807788848877
199,1776217250.8934069,636800,-1.3327937126159668,2.0518198013305664,1.3332924842834473,2.1222903728485107,1.3320941925048828,1.9003585577011108
200,1776217260.9238586,640000,-1.3232167959213257,1.9274483919143677,1.3332924842834473,2.1222903728485107,1.3320941925048828,1.9003585577011108
201,1776217261.263433,643200,-1.3232167959213257,1.9274483919143677,1.3225773572921753,2.0497543811798096,1.3320941925048828,1.9003585577011108
202,1776217262.2822056,646400,-1.3232167959213257,1.9274483919143677,1.3225773572921753,2.0497543811798096,1.3223916292190552,2.0786163806915283
203,1776217272.2898731,649600,-1.3073259592056274,3.1000750064849854,1.3225773572921753,2.0497543811798096,1.3223916292190552,2.0786163806915283
